X;Y;amenageur;operateur;enseigne;idstation;station;adstation;codeinsee;Xlongitude;Ylatitude;nbrepdc;idpdc;puissmax;typeprise;accesrecharge;accessibilité;observations;date_maj
7.1233688;43.5839868005414;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*10*_*_*_;FR*A16*P*WIIZ*10*_*_*_ - Antibes Parking St Roch;;06004;7.1233688;43.5839868005414;2;;;type2,typee;Payant;24/7;node/6070652324;2020/03/01
7.0762031;43.6055270005412;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*11*_*_*_;FR*A16*P*WIIZ*11*_*_*_ - Antibes Azur Arena;;06004;7.0762031;43.6055270005412;2;;;type2,typee;Payant;24/7;node/5927307108;2020/03/01
7.0746755;43.6178280005411;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*19*_*_*_;Biot Parking St Philippe;;06018;7.0746755;43.6178280005411;2;;;type2,typee;Payant;24/7;node/7254777480;2020/03/01
7.120677;43.5801150005414;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*2*_*_*_;FR*A16*P*WIIZ*2*_*_*_ - Antibes Place Général de Gaulle;;06004;7.120677;43.5801150005414;2;;;type2,typee;Payant;24/7;node/6087295124;2020/03/01
7.122696;43.8250435005376;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*32*_*_*_;FR*A16*P*WIIZ*32*_*_*_ - Bouyon Parking Village;;06022;7.122696;43.8250435005376;2;;;type2,typee;Payant;24/7;node/6087295117;2020/03/01
6.98938;43.70141570054;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*33*_*_*_;FR*A16*P*WIIZ*33*_*_*_ - Le Bar-sur-Loup Parking Place de la Tour;;06010;6.98938;43.70141570054;2;;;type2,typee;Payant;24/7;node/6087295116;2020/03/01
6.9776007;43.7208231005396;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*36*_*_*_;FR*A16*P*WIIZ*36*_*_*_ - Gourdon Village - Parking de la Ferrage;;06068;6.9776007;43.7208231005397;2;;;type2,typee;Payant;24/7;node/6087295115;2020/03/01
6.972869;43.6808620005403;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*37*_*_*_;FR*A16*P*WIIZ*37*_*_*_ - Châteauneuf-Grasse Parking Place des Pins;;06038;6.972869;43.6808620005403;2;;;type2,typee;Payant;24/7;node/6087295114;2020/03/01
7.0055834;43.6743823005404;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*38*_*_*_;FR*A16*P*WIIZ*38*_*_*_ - Le Rouret Parking Mairie;;06112;7.0055834;43.6743823005404;2;;;type2,typee;Payant;24/7;node/6087295113;2020/03/01
7.1099466;43.5689080005415;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*4*_*_*_;FR*A16*P*WIIZ*4*_*_*_ - Antibes Parking Maupassant;;06004;7.1099466;43.5689080005415;2;;;type2,typee;Payant;24/7;node/6044832171;2020/03/01
6.943561;43.7961430005382;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*49*_*_*_;FR*A16*P*WIIZ*49*_*_*_ - Gréolières Parking Faïsse;;06070;6.943561;43.7961430005382;2;;;type2,typee;Payant;24/7;node/6087295112;2020/03/01
7.053818;43.5759560005414;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*5*_*_*_;FR*A16*P*WIIZ*5*_*_*_ - Vallauris Parking Stade;;06155;7.053818;43.5759560005415;2;;;type2,typee;Payant;24/7;node/6087295122;2020/03/01
7.0632809;43.7185937005397;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*50*_*_*_;FR*A16*P*WIIZ*50*_*_*_ - Tourrettes-sur-Loup Parking de la Madeleine;;06148;7.0632809;43.7185937005397;2;;;type2,typee;Payant;24/7;node/6087295111;2020/03/01
7.12692;43.6561880005406;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*51*_*_*_;FR*A16*P*WIIZ*51*_*_*_ - Villeneuve-Loubet Parking Médiathèque;;06161;7.12692;43.6561880005406;2;;;type2,typee;Payant;24/7;node/6087295110;2020/03/01
7.139475;43.6372020005408;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*52*_*_*_;FR*A16*P*WIIZ*52*_*_*_ - Villeneuve-Loubet Parking Fighières;;06161;7.139475;43.6372020005408;2;;;type2,typee;Payant;24/7;node/6087295109;2020/03/01
7.120687;43.6584750005406;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*53*_*_*_;FR*A16*P*WIIZ*53*_*_*_ - Villeneuve-Loubet Parking Général De Gaulle;;06161;7.120687;43.6584750005406;2;;;type2,typee;Payant;24/7;node/6087295108;2020/03/01
7.0560634;43.5794200005414;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*54*_*_*_;FR*A16*P*WIIZ*54*_*_*_ - Vallauris Parking Mairie;;06155;7.0560634;43.5794200005414;2;;;type2,typee;Payant;24/7;node/6087295107;2020/03/01
7.0722038;43.5648831005415;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*55*_*_*_;FR*A16*P*WIIZ*55*_*_*_ - Vallauris Parking Plage;;06155;7.0722038;43.5648831005415;2;;;type2,typee;Payant;24/7;node/6087295106;2020/03/01
7.0776002;43.5716104005415;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*56*_*_*_;Vallauris Parking Allinei;;06155;7.0776002;43.5716104005415;2;;;type2,typee;Payant;24/7;node/6087295105;2020/03/12
7.074144;43.5698630005415;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*57*_*_*_;FR*A16*P*WIIZ*57*_*_*_ - Vallauris Parking Louce;;06155;7.074144;43.5698630005415;2;;;type2,typee;Payant;24/7;node/6087295104;2020/03/01
7.0490552;43.6656235005405;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*58*_*_*_;FR*A16*P*WIIZ*58*_*_*_ - Roquefort-les-Pins Parking Centre Village;;06105;7.0490552;43.6656235005405;2;;;type2,typee;Payant;24/7;node/6087295103;2020/03/01
7.0433999;43.6679188005404;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*59*_*_*_;FR*A16*P*WIIZ*59*_*_*_ - Roquefort-les-Pins Parking Intermarché;;06105;7.0433999;43.6679188005405;2;;;type2,typee;Payant;24/7;node/6087295102;2020/03/01
7.1218915;43.6000595005412;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*68*_*_*_;FR*A16*P*WIIZ*68*_*_*_ - Antibes Parking Garbero;;06004;7.1218915;43.6000595005412;2;;;type2,typee;Payant;24/7;node/6087295101;2020/03/01
7.1209237;43.5782663005414;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*69*_*_*_;FR*A16*P*WIIZ*69*_*_*_ - Antibes Parking Foch;;06004;7.1209237;43.5782663005414;2;;;type2,typee;Payant;24/7;node/6087295100;2020/03/01
6.9854992;43.6670440005405;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*7*_*_*_;FR*A16*P*WIIZ*7*_*_*_ - Opio Parking centre commercial Font Neuve;;06089;6.9854992;43.6670440005405;2;;;type2,typee;Payant;24/7;node/6087295121;2020/03/01
7.09455;43.6276310005409;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*70*_*_*_;FR*A16*P*WIIZ*70*_*_*_ - Biot Parking Village;;06018;7.09455;43.627631000541;2;;;type2,typee;Payant;24/7;node/6087295099;2020/03/01
7.099003;43.6852550005402;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*71*_*_*_;FR*A16*P*WIIZ*71*_*_*_ - La Colle-Sur-Loup Stade de Football;;06044;7.099003;43.6852550005402;2;;;type2,typee;Payant;24/7;node/6087295098;2020/03/01
7.106864;43.6860640005402;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*72*_*_*_;FR*A16*P*WIIZ*72*_*_*_ - La Colle-Sur-Loup Parking Straputicari;;06044;7.106864;43.6860640005402;2;;;type2,typee;Payant;24/7;node/6087295097;2020/03/01
7.0451987;43.624192400541;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*73*_*_*_;Valbonne Parking Garbejaïre;;06152;7.0451987;43.624192400541;2;;;type2,typee;Payant;24/7;node/5843774630;2020/02/29
7.006775;43.6420940005408;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*74*_*_*_;FR*A16*P*WIIZ*74*_*_*_ - Valbonne Parking Valis Bonna;;06152;7.006775;43.6420940005408;2;;;type2,typee;Payant;24/7;node/6087295096;2020/03/01
7.0387464;43.621779600541;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*75*_*_*_;Valbonne Place Bermond;;06152;7.0387464;43.621779600541;2;;;type2,typee;Payant;24/7;node/6087295095;2020/04/18
7.007235;43.6403220005408;CASA;Sodetrel;WiiiZ;FR*A16*P*WIIZ*76*_*_*_;FR*A16*P*WIIZ*76*_*_*_ - Valbonne Parking Hotel de Ville;;06152;7.007235;43.6403220005408;2;;;type2,typee;Payant;24/7;node/6087295094;2020/03/01
5.312832;45.9761840003462;CCPA;Bouygues Énergies et Services;Alizé Liberté;FR*A15*P01089*001;FR*A15*E01089*001*1;FR*A15*E01089*001*2;FR*A15*E01089*001*3;FR*A15*E01089*001*4;;01089;5.312832;45.9761840003462;4;;;type2,type3c,typee;Payant;24/7;node/5615365212;2020/03/23
6.016314;43.1427850005395;Centre commercial Grand Var;Bouygues Énergies et Services;Alizé Liberté;FR*G05*P83144*001;LA VALETTE DU VAR - Rn 98;;83144;6.016314;43.1427850005395;8;;;type2_combo,type2,typee;Payant;24/7;node/7254949704;2020/03/01
4.1749462;46.1581215003173;CHARLIEU;SIEL42;Mobiloire;FRS42P42052A1;;;42052;4.1749462;46.1581215003173;2;;;type2,typee;Payant;24/7;node/6278290084;2020/03/23
4.7612743;44.1733186005259;CNR;Freshmile;move in pure;FR*CN1*P58906910D54E7;;;84091;4.7612743;44.1733186005259;2;;;type2_combo,type2,chademo;Payant;24/7;node/5210151459;2020/03/23
4.7612852;44.1733566005259;CNR;Freshmile;move in pure;FR*CN1*P58906910D54E7;;;84091;4.7612852;44.1733566005259;2;;;type2_combo,type2,chademo;Payant;24/7;node/7001791103;2020/03/23
4.90853;45.8192000003696;CNR;Freshmile;move in pure;FR*CN1*P5899C629F2214;;;69286;4.90853;45.8192000003696;2;;;type2_combo,type2,chademo;Payant;24/7;node/7472380029;2020/05/01
4.7400025;44.3040253005196;CNR;Freshmile;move in pure;FR*CN1*P58D280159609B;;;84019;4.7400025;44.3040253005196;2;;;type2_combo,type2,chademo;Payant;24/7;node/5452263892;2020/03/23
4.7400255;44.3039302005196;CNR;Freshmile;move in pure;FR*CN1*P58D280159609B;;;84019;4.7400255;44.3039302005197;2;;;type2_combo,type2,chademo;Payant;24/7;node/7006818061;2020/03/23
4.7400289;44.3039715005196;CNR;Freshmile;move in pure;FR*CN1*P58D280159609B;;;84019;4.7400289;44.3039715005197;2;;;type2_combo,type2,chademo;Payant;24/7;node/7006818060;2020/03/23
4.6181422;43.6740188005404;CNR;Freshmile;move in pure;FR*CN1*PDFWYXZ;ALHR, HPCJ - Arles;;13004;4.6181422;43.6740188005404;4;;;type2_combo,type2,chademo;Payant;24/7;node/4351401071;2020/03/04
5.8954081;45.6909516003877;CNR;Freshmile;move in pure;FR*CN1*PDJCNGB;QYJR, QPMB;;73008;5.8954081;45.6909516003877;2;;;type2_combo,type2,chademo;Payant;24/7;node/4351411764;2020/03/02
4.8286289;45.0705419004613;CNR;Freshmile;move in pure;FR*CN1*PEUBESN;PLHJ, PNRN;;07324;4.8286289;45.0705419004614;2;;;type2_combo,type2,chademo;Payant;24/7;node/4339628233;2020/03/23
4.8227404;45.7446650003802;CNR;Freshmile;move in pure;FR*CN1*PFCJCBB;;;69123;4.8227404;45.7446650003802;3;;;type2_combo,type2,chademo;Payant;24/7;node/5749185683;2020/03/23
4.7557587;45.3805586004274;CNR;Freshmile;move in pure;FR*CN1*PFXETRZ;PUVY, PUKN - Borne de recharge Saint-Pierre-de-Boeuf;;42272;4.7557587;45.3805586004275;3;;;type2_combo,type2,chademo;Payant;24/7;node/4277898689;2020/03/23
4.8141795;45.2035574004475;CNR;Freshmile;move in pure;FR*CN1*PHEWNUT;FHWR, FJWK;;26160;4.8141795;45.2035574004475;3;;;type2_combo,type2,chademo;Payant;24/7;node/4339498776;2020/03/16
4.8608802;44.9194307004757;CNR;Freshmile;move in pure;FR*CN1*PJGCECV;FLBM, GCBV - Soyons;;07316;4.8608802;44.9194307004757;2;;;type2_combo,type2,chademo;Payant;24/7;node/4339695075;2020/03/17
4.8087931;43.3836104005419;CNR;Freshmile;move in pure;FR*CN1*PKEYUDK;JKUA, KACL - Port-Saint-Louis;;13078;4.8087931;43.3836104005419;3;;;type2_combo,type2,chademo;Payant;24/7;node/4340306129;2020/03/04
4.7998688;43.9630864005338;CNR;Freshmile;move in pure;FR*CN1*PKZGQXC;CLTX;;30351;4.7998688;43.9630864005339;2;;;type2_combo,type2,chademo;Payant;24/7;node/4339632052;2020/03/06
4.799823;43.9630516005339;CNR;Freshmile;move in pure;FR*CN1*PKZGQXC;GYLD;;30351;4.799823;43.9630516005339;1;;;type2_combo,type2,chademo;Payant;24/7;node/7006822820;2020/03/06
4.8369248;45.7254354003829;CNR;Freshmile;move in pure;FR*CN1*PMCNYGZ;;;69123;4.8369248;45.7254354003829;1;;;type2,chademo;Payant;;node/7472380030;2020/05/01
4.7501875;44.7562625004897;CNR;Freshmile;move in pure;FR*CN1*PMCUAXH;;;07181;4.7501875;44.7562625004897;2;;;type2_combo,type2,chademo;Payant;24/7;node/3261704339;2020/03/15
4.7703887;45.5902511004012;CNR;Freshmile;move in pure;FR*CN1*PNTMZTB;FCVW, ELJX;;69091;4.7703887;45.5902511004012;2;;;type2_combo,type2,chademo;Payant;24/7;node/4338217821;2020/03/17
4.8774073;44.9606796004719;CNR;Freshmile;move in pure;FR*CN1*PNVGNXQ;DDVX, CUGX;;26058;4.8774073;44.9606796004719;2;;;type2_combo,type2,chademo;Payant;24/7;node/3261704341;2020/03/16
4.867877;45.5292048004091;CNR;Freshmile;move in pure;FR*CN1*PPBFBFV;LYHQ, MUQN - Saint-Romain-en-Gal;;69235;4.867877;45.5292048004091;2;;;type2_combo,type2,chademo;Payant;24/7;node/4339617834;2020/03/17
4.6564251;43.8015010005381;CNR;Freshmile;move in pure;FR*CN1*PRSXCTV;HTMJ, AKLC - Tarascon;;13108;4.6564251;43.8015010005381;2;;;type2_combo,type2,chademo;Payant;24/7;node/4339636135;2020/05/13
4.6564631;43.8015515005381;CNR;Freshmile;move in pure;FR*CN1*PRSXCTV;HTMJ, AKLC - Tarascon;;13108;4.6564631;43.8015515005381;2;;;type2_combo,type2,chademo;Payant;24/7;node/7514879127;2020/05/13
5.8343706;45.9568526003491;CNR;Freshmile;move in pure;FR*CN1*PTUZTTN;LKXQ, LXLN - Seyssel;;74269;5.8343706;45.9568526003491;3;;;type2_combo,type2,chademo;Payant;24/7;node/4351325779;2020/03/04
5.7059114;45.7588842003782;CNR;Freshmile;move in pure;FR*CN1*PUJFDGE;TFKG, REMS;;01034;5.7059114;45.7588842003782;2;;;type2_combo,type2,chademo;Payant;24/7;node/4351441513;2020/03/23
4.7836003;45.7873753003742;CNR;Freshmile;move in pure;FR*CN1*PVVMVUP;EHBA, EBYX - Borne de Recharge, Ecully;;69081;4.7836003;45.7873753003742;2;;;type2_combo,type2,chademo;Payant;24/7;node/3973570164;2020/03/23
4.7443589;44.5540496005046;CNR;Freshmile;move in pure;FR*CN1*PWFKGFX;PDMM, PEWX;;26198;4.7443589;44.5540496005047;2;;;type2_combo,type2,chademo;Payant;24/7;node/4339654409;2020/03/15
4.6473504;44.2589474005219;CNR;Freshmile;move in pure;FR*CN1*PWXPKFK;QGML, QCKL - Pont-Saint-Esprit;;30202;4.6473504;44.2589474005219;2;;;type2_combo,type2,chademo;Payant;24/7;node/4407148397;2020/03/04
5.4070545;45.8532271003646;CNR;Freshmile;move in pure;FR*CN1*PXESNPX;BYXA, AEVM - Porcieu-Amblagnieu;;38320;5.4070545;45.8532271003646;2;;;type2_combo,type2,chademo;Payant;24/7;node/3024616745;2020/03/04
5.2859959;45.8374129003669;CNR;Freshmile;move in pure;FR*CN1*PXRAUSA;KDTE, LASG;;01390;5.2859959;45.8374129003669;3;;;type2_combo,type2,chademo;Payant;24/7;node/4351298855;2020/03/04
5.8298604;46.1087882003253;CNR;Freshmile;move in pure;FR*CN1*PYNDRQT;NDJF, NLRW;;01033;5.8298604;46.1087882003253;2;;;type2_combo,type2,chademo;Payant;24/7;node/4340327995;2020/03/23
3.0475279;50.3842831993681;Communauté d'Agglomération Douaisis Agglo;Bouygues Énergies et Services;pass pass électrique;FR*H04*P59165*002;;;59165;3.0475279;50.3842831993681;2;;;type2,typee;Payant;24/7;node/7197953327;2020/04/26
3.0861086;50.3740650993702;Communauté d'Agglomération Douaisis Agglo;Bouygues Énergies et Services;pass pass électrique;FR*H04*P59178*002;;;59178;3.0861086;50.3740650993703;2;;;type2,typee;Payant;24/7;node/5291805147;2020/04/26
3.0838839;50.3679710993715;Communauté d'Agglomération Douaisis Agglo;Bouygues Énergies et Services;pass pass électrique;FR*H04*P59178*012;;;59178;3.0838839;50.3679710993715;2;;;type2,typee;Payant;24/7;node/5032678124;2020/04/26
1.6130254;50.7248934992996;Communauté d'Agglomération du Boulonnais;Bouygues Énergies et Services;pass pass électrique;FR*H05*P62160*001;;;62160;1.6130254;50.7248934992996;2;;;type2,typee;Payant;24/7;node/4998716309;2020/04/26
1.6071906;50.7231155992999;Communauté d'Agglomération du Boulonnais;Bouygues Énergies et Services;pass pass électrique;FR*H05*P62160*003;;;62160;1.6071906;50.7231155992999;2;;;type2,typee;Payant;24/7;node/4618653852;2020/04/26
1.6037922;50.7152307993014;Communauté d'Agglomération du Boulonnais;Bouygues Énergies et Services;pass pass électrique;FR*H05*P62160*004;;;62160;1.6037922;50.7152307993015;2;;;type2,typee;Payant;24/7;node/4618653854;2020/04/26
1.6255087;50.6506700993139;Communauté d'Agglomération du Boulonnais;Bouygues Énergies et Services;pass pass électrique;FR*H05*P62235*001;;;62235;1.6255087;50.650670099314;2;;;type2,typee;Payant;24/7;node/4618653886;2020/04/26
1.5712313;50.6736088993095;Communauté d'Agglomération du Boulonnais;Bouygues Énergies et Services;pass pass électrique;FR*H05*P62300*001;Équihen-Plage - Cazin;;62300;1.5712313;50.6736088993095;2;;;type2,typee;Payant;24/7;node/4997522547;2020/04/26
1.57129;50.6792599993084;Communauté d'Agglomération du Boulonnais;Bouygues Énergies et Services;pass pass électrique;FR*H05*P62300*002;Équihen-Plage - Eglise;;62300;1.57129;50.6792599993084;2;;;type2,typee;Payant;24/7;node/4997522546;2020/04/26
1.581052;50.6332381993174;Communauté d'Agglomération du Boulonnais;Bouygues Énergies et Services;pass pass électrique;FR*H05*P62604*001;Neufchâtel-Hardelot - Ryche;;62604;1.581052;50.6332381993174;2;;;type2,typee;Payant;24/7;node/4997522541;2020/04/24
1.6439027;50.61997429932;Communauté d'Agglomération du Boulonnais;Bouygues Énergies et Services;pass pass électrique;FR*H05*P62604*002;Neufchâtel-Hardelot - Gendarmerie;;62604;1.6439027;50.61997429932;2;;;type2,typee;Payant;24/7;node/4997522542;2020/04/28
1.5844774;50.6326676993175;Communauté d'Agglomération du Boulonnais;Bouygues Énergies et Services;pass pass électrique;FR*H05*P62604*003;;;62604;1.5844774;50.6326676993175;2;;;type2,typee;Payant;24/7;node/4618654535;2020/04/24
1.5854486;50.7006700993043;Communauté d'Agglomération du Boulonnais;Bouygues Énergies et Services;pass pass électrique;FR*H05*P62643*001;Outreau - Splinglard;;62643;1.5854486;50.7006700993043;2;;;type2,typee;Payant;24/7;node/4997522539;2020/04/26
1.5751466;50.7112312993022;Communauté d'Agglomération du Boulonnais;Bouygues Énergies et Services;pass pass électrique;FR*H05*P62667*001;C- Gournay;;62667;1.5751466;50.7112312993022;2;;;type2,typee;Payant;24/7;node/4997522544;2020/04/26
1.5663016;50.7042727993036;Communauté d'Agglomération du Boulonnais;Bouygues Énergies et Services;pass pass électrique;FR*H05*P62667*002;;;62667;1.5663016;50.7042727993036;2;;;type2,typee;Payant;24/7;node/4997522543;2020/04/26
1.6260196;50.6880447993067;Communauté d'Agglomération du Boulonnais;Bouygues Énergies et Services;pass pass électrique;FR*H05*P62755*001;Saint-Léonard - Miellot;;62755;1.6260196;50.6880447993067;2;;;type2,typee;Payant;24/7;node/4997522538;2020/04/26
1.619467;50.7089809993027;Communauté d'Agglomération du Boulonnais;Bouygues Énergies et Services;pass pass électrique;FR*H05*P62758*002;Saint-Martin-Boulogne - Orme;;62758;1.619467;50.7089809993027;2;;;type2,typee;Payant;24/7;node/4997522536;2020/04/26
1.6336458;50.7264356992993;Communauté d'Agglomération du Boulonnais;Bouygues Énergies et Services;pass pass électrique;FR*H05*P62758*003;Saint-Martin-Boulogne - Briand;;62758;1.6336458;50.7264356992993;2;;;type2,typee;Payant;24/7;node/4997522537;2020/04/26
1.6195633;50.7781145992895;Communauté d'Agglomération du Boulonnais;Bouygues Énergies et Services;pass pass électrique;FR*H05*P62893*001;;;62893;1.6195633;50.7781145992895;2;;;type2,typee;Payant;24/7;node/4997522535;2020/04/26
1.6073676;50.7654883992919;Communauté d'Agglomération du Boulonnais;Bouygues Énergies et Services;pass pass électrique;FR*H05*P62893*002;;;62893;1.6073676;50.7654883992919;2;;;type2,typee;Payant;24/7;node/4997522534;2020/04/26
1.6142339;50.764678199292;Communauté d'Agglomération du Boulonnais;Bouygues Énergies et Services;pass pass électrique;FR*H05*P62894*001;;;62894;1.6142339;50.764678199292;2;;;type2,typee;Payant;24/7;node/4618653853;2020/04/26
1.7075575;50.7308833992984;Communauté d'Agglomération du Boulonnais;Bouygues Énergies et Services;pass pass électrique;FR*H05*P62908*001;La Capelle-lès-Boulogne - Caudevelle;;62908;1.7075575;50.7308833992985;2;;;type2,typee;Payant;24/7;node/4997522545;2020/04/26
4.0927444;50.2367273993996;Communauté d'Agglomération Maubeuge Val de Sambre;Bouygues Énergies et Services;pass pass électrique;FR*H02*P59003*001;;;59003;4.0927444;50.2367273993997;2;;;type2,typee;Payant;24/7;node/5134517285;2020/04/26
3.5308885;50.3311113993793;Communauté d'Agglomération Valenciennes Métropole;Bouygues Énergies et Services;pass pass électrique;FR*H03*P59032*001;;;59032;3.5308885;50.3311113993794;2;;;type2,typee;Payant;24/7;node/5028609009;2020/04/26
3.5440976;50.3497959993754;Communauté d'Agglomération Valenciennes Métropole;Bouygues Énergies et Services;pass pass électrique;FR*H03*P59383*001;;;59383;3.5440976;50.3497959993754;2;;;type2,typee;Payant;24/7;node/5028621909;2020/04/26
3.5359942;50.3471949993759;Communauté d'Agglomération Valenciennes Métropole;Bouygues Énergies et Services;pass pass électrique;FR*H03*P59383*002;;;59383;3.5359942;50.3471949993759;2;;;type2,typee;Payant;24/7;node/7359586751;2020/04/26
3.4756867;50.3690702993713;Communauté d'Agglomération Valenciennes Métropole;Bouygues Énergies et Services;pass pass électrique;FR*H03*P59459*001;;;59459;3.4756867;50.3690702993713;2;;;type2,typee;Payant;24/7;node/5028577064;2020/04/26
3.4627416;50.337459599378;Communauté d'Agglomération Valenciennes Métropole;Bouygues Énergies et Services;pass pass électrique;FR*H03*P59475*001;;;59475;3.4627416;50.337459599378;2;;;type2,typee;Payant;24/7;node/5028598406;2020/04/26
3.6690621;50.4026632993642;Communauté d'Agglomération Valenciennes Métropole;Bouygues Énergies et Services;pass pass électrique;FR*H03*P59484*001;;;59484;3.6690621;50.4026632993643;2;;;type2,typee;Payant;24/7;node/7447484303;2020/04/26
3.515204;50.3394489993776;Communauté d'Agglomération Valenciennes Métropole;Bouygues Énergies et Services;pass pass électrique;FR*H03*P59606*001;;;59606;3.515204;50.3394489993776;5;;;type2_combo,type2,chademo,typee;Payant;24/7;node/5028602586;2020/04/26
3.5286527;50.3573558993738;Communauté d'Agglomération Valenciennes Métropole;Bouygues Énergies et Services;pass pass électrique;FR*H03*P59606*004;;;59606;3.5286527;50.3573558993738;4;;;type2,typee;Payant;24/7;node/5028706842;2020/04/26
2.0449963;48.7061148997652;Communauté de Communes de la Haute Vallée de Chevreuse;Clem';cchvc.clem.mobi;FR*A07*PCCHVC01;;;78160;2.0449963;48.7061148997652;2;;;type2,typee;;24/7;node/5324277880;2020/04/21
2.0378398;48.7049415997655;Communauté de Communes de la Haute Vallée de Chevreuse;Clem';cchvc.clem.mobi;FR*A07*PCCHVC02;2;;78160;2.0378398;48.7049415997655;2;;;type2,typee;Payant;24/7;node/4886500021;2020/04/21
2.0178065;48.68675919977;Communauté de Communes de la Haute Vallée de Chevreuse;Clem';cchvc.clem.mobi;FR*A07*PCCHVC04;4 - Choisel - Mairie;;78162;2.0178065;48.68675919977;2;;;type2,typee;Payant;24/7;node/6632105833;2020/06/04
1.987506;48.7062168997652;Communauté de Communes de la Haute Vallée de Chevreuse;Clem';cchvc.clem.mobi;FR*A07*PCCHVC05;5;;78193;1.987506;48.7062168997652;2;;;type2,typee;Payant;24/7;node/7304000465;2020/06/04
2.0495797;48.7265872997601;Communauté de Communes de la Haute Vallée de Chevreuse;Clem';cchvc.clem.mobi;FR*A07*PCCHVC10;10 - Milon-la-Chapelle - Mairie;;78406;2.0495797;48.7265872997601;2;;;type2,typee;Payant;24/7;node/7304000459;2020/05/27
2.0193331;48.7331828997585;Communauté de Communes de la Haute Vallée de Chevreuse;Clem';cchvc.clem.mobi;FR*A07*PCCHVC12;12 - Saint-Lambert-des-Bois - Port Royal;;78561;2.0193331;48.7331828997585;2;;;type2,typee;Payant;24/7;node/7304000455;2020/05/27
2.0666861;48.698862799767;Communauté de Communes de la Haute Vallée de Chevreuse;Clem';cchvc.clem.mobi;FR*A07*PCCHVC14;14 - Saint-Rémy-lès-Chevreuse - Beauséjour;5 Rue Ditte, Saint-Rémy-lès-Chevreuse;78575;2.0666861;48.698862799767;2;;;type2,typee;Payant;24/7;node/7304000467;2020/04/21
2.0710909;48.7031292997659;Communauté de Communes de la Haute Vallée de Chevreuse;Clem';cchvc.clem.mobi;FR*A07*PCCHVC15;15 - Saint-Rémy-lès-Chevreuse - RER;5 Rue Ditte, Saint-Rémy-lès-Chevreuse;78575;2.0710909;48.703129299766;2;;;type2,typee;Payant;24/7;node/5174520434;2020/04/21
2.0815013;48.7152065997629;Communauté de Communes de la Haute Vallée de Chevreuse;Clem';cchvc.clem.mobi;FR*A07*PCCHVC16;16 - Saint-Rémy-lès-Chevreuse - Beauplan;;78575;2.0815013;48.7152065997629;2;;;type2,typee;Payant;24/7;node/7304000462;2020/04/21
2.1248394;50.7068217993031;Communauté de Communes du Pays de Lumbres;Bouygues Énergies et Services;pass pass électrique;FR*H10*P62534*001;;;62534;2.1248394;50.7068217993031;2;;;type2,typee;Payant;24/7;node/6696859280;2020/04/26
1.9312213;50.7843529992883;Communauté de Communes du Pays d'Opale;Bouygues Énergies et Services;pass pass électrique;FR*H11*P62506*001;;;62506;1.9312213;50.7843529992884;2;;;type2,typee;Payant;24/7;node/6717998886;2020/04/26
2.7698995;50.6576851993126;Communauté de Communes Flandre-Lys;Bouygues Énergies et Services;pass pass électrique;FR*H09*P62736*001;;;62736;2.7698995;50.6576851993126;2;;;type2,typee;Payant;24/7;node/5868662614;2020/04/26
4.5875006;48.7184357997621;Communauté de communes Vitry, Champagne et Der;Bouygues Énergies et Services;Alizé Liberté;FR*A51*P51649*001;Gare;;51649;4.5875006;48.7184357997622;2;;;type2,typee;Payant;24/7;node/5860633101;2020/05/08
